timestamp,season,series,CF
2025-01-07 09:00:00,WINTER,CF_bus2_WINTER,0.9723586077735036
2025-01-07 10:00:00,WINTER,CF_bus2_WINTER,0.9706746644932552
2025-01-07 11:00:00,WINTER,CF_bus2_WINTER,0.5088412593927923
2025-01-07 12:00:00,WINTER,CF_bus2_WINTER,0.08115266787371479
2025-01-07 13:00:00,WINTER,CF_bus2_WINTER,0.0
2025-01-07 14:00:00,WINTER,CF_bus2_WINTER,0.0
2025-01-07 15:00:00,WINTER,CF_bus2_WINTER,0.002868548962872899
2025-01-07 16:00:00,WINTER,CF_bus2_WINTER,0.05310833197531876
2025-01-07 17:00:00,WINTER,CF_bus2_WINTER,0.23121114398722017
2025-01-07 18:00:00,WINTER,CF_bus2_WINTER,0.30949899155935146
2025-01-07 19:00:00,WINTER,CF_bus2_WINTER,0.05884713957647953
2025-01-07 20:00:00,WINTER,CF_bus2_WINTER,0.035529560477367036
2025-01-07 21:00:00,WINTER,CF_bus2_WINTER,0.07523420189732855
2025-01-07 22:00:00,WINTER,CF_bus2_WINTER,0.024161363608776108
2025-01-07 23:00:00,WINTER,CF_bus2_WINTER,0.0014712465772656177
2025-01-01 00:00:00,WINTER,CF_bus3_WINTER,0.1958007366631085
2025-01-01 01:00:00,WINTER,CF_bus3_WINTER,0.07257594068257718
2025-01-01 02:00:00,WINTER,CF_bus3_WINTER,0.40962493445538256
2025-01-01 03:00:00,WINTER,CF_bus3_WINTER,0.11236126644788688
2025-01-01 04:00:00,WINTER,CF_bus3_WINTER,0.07814786699271473
2025-01-01 05:00:00,WINTER,CF_bus3_WINTER,0.14515977259501334
2025-01-01 06:00:00,WINTER,CF_bus3_WINTER,0.32618179511297307
2025-01-01 07:00:00,WINTER,CF_bus3_WINTER,0.4397422701405714
2025-01-01 08:00:00,WINTER,CF_bus3_WINTER,0.8738441396967012
2025-01-01 09:00:00,WINTER,CF_bus3_WINTER,0.6403524136372323
2025-01-01 10:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-01 11:00:00,WINTER,CF_bus3_WINTER,0.8407611159911592
2025-01-01 12:00:00,WINTER,CF_bus3_WINTER,0.6732555187763001
2025-01-01 13:00:00,WINTER,CF_bus3_WINTER,0.10292551234917337
2025-01-01 14:00:00,WINTER,CF_bus3_WINTER,0.1274576586643435
2025-01-01 15:00:00,WINTER,CF_bus3_WINTER,0.06966008416819798
2025-01-01 16:00:00,WINTER,CF_bus3_WINTER,0.20983605590990093
2025-01-01 17:00:00,WINTER,CF_bus3_WINTER,0.14097233304556167
2025-01-01 18:00:00,WINTER,CF_bus3_WINTER,0.31632290385979067
2025-01-01 19:00:00,WINTER,CF_bus3_WINTER,0.29969158927685746
2025-01-01 20:00:00,WINTER,CF_bus3_WINTER,0.4782940649611602
2025-01-01 21:00:00,WINTER,CF_bus3_WINTER,0.09671107510618127
2025-01-01 22:00:00,WINTER,CF_bus3_WINTER,0.0535959553731575
2025-01-01 23:00:00,WINTER,CF_bus3_WINTER,0.20095891244789052
2025-01-02 00:00:00,WINTER,CF_bus3_WINTER,0.3946233567033186
2025-01-02 01:00:00,WINTER,CF_bus3_WINTER,0.5548897237442186
2025-01-02 02:00:00,WINTER,CF_bus3_WINTER,0.6599252075322425
2025-01-02 03:00:00,WINTER,CF_bus3_WINTER,0.3112645120405517
2025-01-02 04:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 05:00:00,WINTER,CF_bus3_WINTER,0.6941728153279425
2025-01-02 06:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 07:00:00,WINTER,CF_bus3_WINTER,0.14917483877411197
2025-01-02 08:00:00,WINTER,CF_bus3_WINTER,0.23882629925145427
2025-01-02 09:00:00,WINTER,CF_bus3_WINTER,0.12927051287280794
2025-01-02 10:00:00,WINTER,CF_bus3_WINTER,0.21930961830602094
2025-01-02 11:00:00,WINTER,CF_bus3_WINTER,0.461317532152289
2025-01-02 12:00:00,WINTER,CF_bus3_WINTER,0.3957780500871482
2025-01-02 13:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 14:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 15:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 16:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 17:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 18:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 19:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 20:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 21:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 22:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-02 23:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-03 00:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-03 01:00:00,WINTER,CF_bus3_WINTER,0.879691062390275
2025-01-03 02:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-03 03:00:00,WINTER,CF_bus3_WINTER,0.9879929827046424
2025-01-03 04:00:00,WINTER,CF_bus3_WINTER,0.8159892476555978
2025-01-03 05:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-03 06:00:00,WINTER,CF_bus3_WINTER,0.43400654712746367
2025-01-03 07:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-03 08:00:00,WINTER,CF_bus3_WINTER,0.3497539792430215
2025-01-03 09:00:00,WINTER,CF_bus3_WINTER,0.2166389054601977
2025-01-03 10:00:00,WINTER,CF_bus3_WINTER,0.23900375949700414
2025-01-03 11:00:00,WINTER,CF_bus3_WINTER,0.08262536302831977
2025-01-03 12:00:00,WINTER,CF_bus3_WINTER,0.17853660193049603
2025-01-03 13:00:00,WINTER,CF_bus3_WINTER,0.20986858419046833
2025-01-03 14:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-03 15:00:00,WINTER,CF_bus3_WINTER,0.06522419576120563
2025-01-03 16:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-03 17:00:00,WINTER,CF_bus3_WINTER,0.028185097109868704
2025-01-03 18:00:00,WINTER,CF_bus3_WINTER,0.003918046321372331
2025-01-03 19:00:00,WINTER,CF_bus3_WINTER,0.06929942606212486
2025-01-03 20:00:00,WINTER,CF_bus3_WINTER,0.014059219301920958
2025-01-03 21:00:00,WINTER,CF_bus3_WINTER,0.02131288455691474
2025-01-03 22:00:00,WINTER,CF_bus3_WINTER,0.03483214442662026
2025-01-03 23:00:00,WINTER,CF_bus3_WINTER,0.09326853376305581
2025-01-04 00:00:00,WINTER,CF_bus3_WINTER,0.06602707240958562
2025-01-04 01:00:00,WINTER,CF_bus3_WINTER,0.07756577906908041
2025-01-04 02:00:00,WINTER,CF_bus3_WINTER,0.08286840803687132
2025-01-04 03:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 04:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 05:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 06:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 07:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 08:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 09:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 10:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 11:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 12:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 13:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-04 14:00:00,WINTER,CF_bus3_WINTER,0.000484628372667392
2025-01-04 15:00:00,WINTER,CF_bus3_WINTER,0.07216174431366587
2025-01-04 16:00:00,WINTER,CF_bus3_WINTER,0.08130900054195082
2025-01-04 17:00:00,WINTER,CF_bus3_WINTER,0.016473711383394304
2025-01-04 18:00:00,WINTER,CF_bus3_WINTER,0.08853272725252814
2025-01-04 19:00:00,WINTER,CF_bus3_WINTER,0.08042981839532022
2025-01-04 20:00:00,WINTER,CF_bus3_WINTER,0.1291628095415048
2025-01-04 21:00:00,WINTER,CF_bus3_WINTER,0.2195772248678853
2025-01-04 22:00:00,WINTER,CF_bus3_WINTER,0.23948879720477997
2025-01-04 23:00:00,WINTER,CF_bus3_WINTER,0.4006209269935492
2025-01-05 00:00:00,WINTER,CF_bus3_WINTER,0.3220263202883329
2025-01-05 01:00:00,WINTER,CF_bus3_WINTER,0.06434171795701565
2025-01-05 02:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-05 03:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-05 04:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-05 05:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-05 06:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-05 07:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-05 08:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-05 09:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-05 10:00:00,WINTER,CF_bus3_WINTER,0.004266325881651651
2025-01-05 11:00:00,WINTER,CF_bus3_WINTER,0.001599291349022549
2025-01-05 12:00:00,WINTER,CF_bus3_WINTER,0.07694227930263521
2025-01-05 13:00:00,WINTER,CF_bus3_WINTER,0.48526106148086334
2025-01-05 14:00:00,WINTER,CF_bus3_WINTER,0.16508734329791128
2025-01-05 15:00:00,WINTER,CF_bus3_WINTER,0.41978130031199007
2025-01-05 16:00:00,WINTER,CF_bus3_WINTER,0.3403037575174743
2025-01-05 17:00:00,WINTER,CF_bus3_WINTER,0.17442230927840263
2025-01-05 18:00:00,WINTER,CF_bus3_WINTER,0.4891414192867679
2025-01-05 19:00:00,WINTER,CF_bus3_WINTER,0.8289962254049599
2025-01-05 20:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-05 21:00:00,WINTER,CF_bus3_WINTER,0.40218211340691684
2025-01-05 22:00:00,WINTER,CF_bus3_WINTER,0.05821968913902193
2025-01-05 23:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-06 00:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-06 01:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-06 02:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-06 03:00:00,WINTER,CF_bus3_WINTER,0.03991854958317836
2025-01-06 04:00:00,WINTER,CF_bus3_WINTER,0.009484114881501242
2025-01-06 05:00:00,WINTER,CF_bus3_WINTER,0.014093232474500072
2025-01-06 06:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-06 07:00:00,WINTER,CF_bus3_WINTER,0.013296449884214717
2025-01-06 08:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-06 09:00:00,WINTER,CF_bus3_WINTER,0.11246609209129996
2025-01-06 10:00:00,WINTER,CF_bus3_WINTER,0.38442700715390193
2025-01-06 11:00:00,WINTER,CF_bus3_WINTER,0.49925460033304203
2025-01-06 12:00:00,WINTER,CF_bus3_WINTER,0.3114322681296867
2025-01-06 13:00:00,WINTER,CF_bus3_WINTER,0.580236681155
2025-01-06 14:00:00,WINTER,CF_bus3_WINTER,0.7119649576059679
2025-01-06 15:00:00,WINTER,CF_bus3_WINTER,0.26993561950478107
2025-01-06 16:00:00,WINTER,CF_bus3_WINTER,0.12394306175665838
2025-01-06 17:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-06 18:00:00,WINTER,CF_bus3_WINTER,0.023925856067722056
2025-01-06 19:00:00,WINTER,CF_bus3_WINTER,0.006055030123746618
2025-01-06 20:00:00,WINTER,CF_bus3_WINTER,0.030618633396290146
2025-01-06 21:00:00,WINTER,CF_bus3_WINTER,0.02011639425121766
2025-01-06 22:00:00,WINTER,CF_bus3_WINTER,0.44714025861710305
2025-01-06 23:00:00,WINTER,CF_bus3_WINTER,0.298243692123565
2025-01-07 00:00:00,WINTER,CF_bus3_WINTER,0.4569176617391189
2025-01-07 01:00:00,WINTER,CF_bus3_WINTER,0.5349268376558222
2025-01-07 02:00:00,WINTER,CF_bus3_WINTER,0.07748926726912549
2025-01-07 03:00:00,WINTER,CF_bus3_WINTER,0.0281043614877508
2025-01-07 04:00:00,WINTER,CF_bus3_WINTER,0.0
2025-01-07 05:00:00,WINTER,CF_bus3_WINTER,0.029275656967043182
2025-01-07 06:00:00,WINTER,CF_bus3_WINTER,0.023347155894790285
2025-01-07 07:00:00,WINTER,CF_bus3_WINTER,0.1494542273457426
2025-01-07 08:00:00,WINTER,CF_bus3_WINTER,0.06621812333753412
2025-01-07 09:00:00,WINTER,CF_bus3_WINTER,0.09277458100627567
2025-01-07 10:00:00,WINTER,CF_bus3_WINTER,0.6288689778332534
2025-01-07 11:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-07 12:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-07 13:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-07 14:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-07 15:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-07 16:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-07 17:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-07 18:00:00,WINTER,CF_bus3_WINTER,1.0
2025-01-07 19:00:00,WINTER,CF_bus3_WINTER,0.8550770419460093
2025-01-07 20:00:00,WINTER,CF_bus3_WINTER,0.6629677578387906
2025-01-07 21:00:00,WINTER,CF_bus3_WINTER,0.5845776082874811
2025-01-07 22:00:00,WINTER,CF_bus3_WINTER,0.42274993790724785
2025-01-07 23:00:00,WINTER,CF_bus3_WINTER,0.19473473419898707
2025-01-08 00:00:00,SPRING,CF_bus2_SPRING,0.26826599219555064
2025-01-08 01:00:00,SPRING,CF_bus2_SPRING,0.030570310539083975
2025-01-08 02:00:00,SPRING,CF_bus2_SPRING,0.0
2025-01-08 03:00:00,SPRING,CF_bus2_SPRING,0.08462202742559206
2025-01-08 04:00:00,SPRING,CF_bus2_SPRING,0.40034298498159576
2025-01-08 05:00:00,SPRING,CF_bus2_SPRING,0.19973040195114278
2025-01-08 06:00:00,SPRING,CF_bus2_SPRING,0.3550386680594173
2025-01-08 07:00:00,SPRING,CF_bus2_SPRING,0.92784361971411
2025-01-08 08:00:00,SPRING,CF_bus2_SPRING,0.5192576637965982
2025-01-08 09:00:00,SPRING,CF_bus2_SPRING,0.4954041659739328
2025-01-08 10:00:00,SPRING,CF_bus2_SPRING,0.6388845743837466
2025-01-08 11:00:00,SPRING,CF_bus2_SPRING,0.92784361971411
2025-01-08 12:00:00,SPRING,CF_bus2_SPRING,0.5014143235332653
2025-01-08 13:00:00,SPRING,CF_bus2_SPRING,0.92784361971411
2025-01-08 14:00:00,SPRING,CF_bus2_SPRING,0.9015543795916889
2025-01-08 15:00:00,SPRING,CF_bus2_SPRING,0.92784361971411
2025-01-08 16:00:00,SPRING,CF_bus2_SPRING,0.92784361971411
2025-01-08 17:00:00,SPRING,CF_bus2_SPRING,0.7959376055788034
2025-01-08 18:00:00,SPRING,CF_bus2_SPRING,0.92784361971411
2025-01-08 19:00:00,SPRING,CF_bus2_SPRING,0.92784361971411
2025-01-08 20:00:00,SPRING,CF_bus2_SPRING,0.3296514444397148
2025-01-08 21:00:00,SPRING,CF_bus2_SPRING,0.31592428597572964
2025-01-08 22:00:00,SPRING,CF_bus2_SPRING,0.92784361971411
2025-01-08 23:00:00,SPRING,CF_bus2_SPRING,0.4641733094888782
2025-01-09 00:00:00,SPRING,CF_bus2_SPRING,0.22255240763178066
2025-01-09 01:00:00,SPRING,CF_bus2_SPRING,0.33964303809568647
2025-01-09 02:00:00,SPRING,CF_bus2_SPRING,0.4723936703892279
2025-01-09 03:00:00,SPRING,CF_bus2_SPRING,0.500767146511722
2025-01-09 04:00:00,SPRING,CF_bus2_SPRING,0.3216423283443274
2025-01-09 05:00:00,SPRING,CF_bus2_SPRING,0.21792880487748348
2025-01-09 06:00:00,SPRING,CF_bus2_SPRING,0.16682053217430826
2025-01-09 07:00:00,SPRING,CF_bus2_SPRING,0.92784361971411
2025-01-09 08:00:00,SPRING,CF_bus2_SPRING,0.8427355968995316
2025-01-09 09:00:00,SPRING,CF_bus2_SPRING,0.08210277607407389
2025-01-09 10:00:00,SPRING,CF_bus2_SPRING,0.03281498773744525
2025-01-09 11:00:00,SPRING,CF_bus2_SPRING,0.12944349625016427
